src_port,dst_port,duration,bytes_sent,bytes_received,packets,label,proto_tcp,proto_udp,kb_sent,kb_received,bytes_total,rate_packets,rate_bytes,src_port_privileged,dst_port_privileged
6431,3389,1.4087282058613375,414,698,10,brute_force,True,False,0.404296875,0.681640625,1112,6.628099057968476,737.0446152460945,0,0
52393,445,1.0639866061180152,557,547,4,brute_force,True,False,0.5439453125,0.5341796875,1104,3.4364656594634773,948.4645220119197,0,1
48316,3389,1.0939353227214652,590,770,7,brute_force,True,False,0.576171875,0.751953125,1360,5.862964154577608,1139.0901786036497,0,0
22462,3389,0.5715441790743028,691,578,4,brute_force,True,False,0.6748046875,0.564453125,1269,5.956421222374145,1889.6746327981975,0,0
47286,443,0.8176453778515129,261,191,8,c2_beacon,True,False,0.2548828125,0.1865234375,452,8.717964687764717,492.56500485870646,0,1
30409,22,1.386711314031996,934,716,5,brute_force,True,False,0.912109375,0.69921875,1650,3.363127698571071,1109.8321405284535,0,1
41156,80,4.698664870146022,1806,9940,15,benign,True,False,1.763671875,9.70703125,11746,3.1258694670093843,2447.7641839661483,0,1
51852,22,0.8664984774769171,426,155,5,brute_force,True,False,0.416015625,0.1513671875,581,5.173313891867372,601.1390742349887,0,1
63816,445,0.9448017052848248,467,440,4,brute_force,True,False,0.4560546875,0.4296875,907,3.8284776716645523,868.1073120499373,0,1
57127,22,0.7447437051644998,701,756,9,brute_force,True,False,0.6845703125,0.73828125,1457,10.65411904815248,1724.7834947953515,0,1
33014,8443,0.2171618962071161,378,183,4,c2_beacon,True,False,0.369140625,0.1787109375,561,12.611855484014011,1768.812731632965,0,0
5377,445,0.5178738681474786,673,527,5,brute_force,True,False,0.6572265625,0.5146484375,1200,8.092266492821743,1942.1439582772182,0,1
54071,443,0.4749130461845615,172,577,7,c2_beacon,True,False,0.16796875,0.5634765625,749,12.17575431007496,1302.8057111780208,0,1
30825,8443,0.811124774883785,82,397,3,c2_beacon,True,False,0.080078125,0.3876953125,479,3.292633547784554,525.7238231296004,0,0
25464,80,3.9584410134783417,3585,10750,20,benign,False,True,3.5009765625,10.498046875,14335,4.9280006617266885,3532.144474292604,0,1
64132,3389,0.8549946186078469,542,762,4,brute_force,True,False,0.529296875,0.744140625,1304,4.188505277475847,1365.4527204571261,0,0
35243,443,4.976417780039,13204,7144,34,benign,False,True,12.89453125,6.9765625,20348,6.697636300481713,4008.33833653535,0,1
58368,123,1.8829253918142737,7924,6936,23,benign,False,True,7.73828125,6.7734375,14860,11.599024398470279,7493.978372229059,0,1
54673,3389,1.6345332105374162,296,438,10,brute_force,True,False,0.2890625,0.427734375,734,5.765239857760732,423.16860555963774,0,0
29199,22,0.7064444889609474,256,617,5,brute_force,True,False,0.25,0.6025390625,873,6.200054769352052,1082.5295627288683,0,1
38804,22,1.4762709043723097,454,559,9,brute_force,True,False,0.443359375,0.5458984375,1013,5.709678441082378,642.6560289796055,0,1
22789,3389,0.6810170647468312,540,257,9,brute_force,True,False,0.52734375,0.2509765625,797,11.523435794475725,1020.4642586885726,0,0
55361,19624,0.1704625297142917,97,183,1,port_scan,True,False,0.0947265625,0.1787109375,280,3.6973698392023806,1035.2635549766667,0,0
30585,445,0.7793091590551668,253,56,6,brute_force,True,False,0.2470703125,0.0546875,309,6.823538613480503,351.4122385942459,0,1
50300,8443,0.5387992409979631,354,389,7,c2_beacon,True,False,0.345703125,0.3798828125,743,10.958059356902588,1163.1197288826604,0,0
49928,53,2.335584277540446,6817,10483,26,benign,True,False,6.6572265625,10.2373046875,17300,10.67505659309637,7103.018425406432,0,1
63522,3389,0.8493770613709777,272,190,7,brute_force,True,False,0.265625,0.185546875,462,7.373255879904483,486.63488807369583,0,0
58711,8080,0.766685993006812,304,376,8,c2_beacon,True,False,0.296875,0.3671875,680,9.230563392683239,784.5978883780754,0,0
39629,80,3.028480014146049,5099,17603,32,benign,False,True,4.9794921875,17.1904296875,22702,10.22860937429857,7256.559062978942,0,1
35126,53,2.154661965272823,924,987,3,benign,False,True,0.90234375,0.9638671875,1911,1.330576399569941,847.5771665260523,0,1
33359,443,1.0377573021455169,303,574,8,c2_beacon,True,False,0.2958984375,0.560546875,877,7.031376537785398,770.8146529547242,0,1
46814,3389,1.470731299327518,395,444,3,brute_force,True,False,0.3857421875,0.43359375,839,1.9099383842955184,534.1461014746467,0,0
4408,22,1.01152990703556,742,378,4,brute_force,True,False,0.724609375,0.369140625,1120,3.598643612449406,1007.6202114858337,0,1
56976,8080,0.8017985887409922,182,586,4,c2_beacon,True,False,0.177734375,0.572265625,768,4.4355802392465815,851.6314059353438,0,0
47848,445,0.9657592894786124,838,472,3,brute_force,True,False,0.818359375,0.4609375,1310,2.8148945353951835,1229.1706137892302,0,1
28652,80,3.8214616460606896,2917,13795,22,benign,True,False,2.8486328125,13.4716796875,16712,5.610153046403025,4261.676259613062,0,1
17090,445,0.633964888284202,804,631,6,brute_force,True,False,0.78515625,0.6162109375,1435,8.174777970682314,1955.1343979881867,0,1
20229,443,2.5386668264576584,1806,12534,18,benign,True,False,1.763671875,12.240234375,14340,6.821626671285564,5434.5625814575,0,1
48384,8443,0.8260116248312366,273,703,8,c2_beacon,True,False,0.2666015625,0.6865234375,976,8.639200400381563,1053.9824488465506,0,0
29400,123,4.913149561044671,1223,7108,10,benign,True,False,1.1943359375,6.94140625,8331,1.9947539721747578,1661.8295342187907,0,1
14372,28918,0.2115039075901466,282,239,1,port_scan,True,False,0.275390625,0.2333984375,521,3.2102326026539765,1672.5311859827218,0,0
2223,9708,0.0750479671407625,212,209,1,port_scan,True,False,0.20703125,0.2041015625,421,5.712719869496475,2405.0550650580158,0,0
64444,22,0.9108366006373936,840,186,8,brute_force,True,False,0.8203125,0.181640625,1026,7.914236578845202,1015.0008412368971,0,1
46039,3389,0.9178998185862124,934,572,10,brute_force,True,False,0.912109375,0.55859375,1506,9.824149506077386,1479.5169156152542,0,0
12933,80,2.884153924985636,3273,16809,27,benign,False,True,3.1962890625,16.4150390625,20082,9.047790656485644,6729.545628279433,0,1
54273,22,1.114208618769726,388,798,5,brute_force,True,False,0.37890625,0.779296875,1186,4.117908506584441,976.7678977618295,0,1
9082,3389,0.7857242120054002,277,502,7,brute_force,True,False,0.2705078125,0.490234375,779,7.903137235179613,879.5062723149883,0,0
28474,443,0.5186518737153338,106,196,3,c2_beacon,True,False,0.103515625,0.19140625,302,4.849253881643327,488.1582240854283,0,1
31831,3389,1.1795327062916017,652,220,7,brute_force,True,False,0.63671875,0.21484375,872,5.470747223248173,681.4987969532009,0,0
51028,443,0.6541493755373161,329,482,5,c2_beacon,True,False,0.3212890625,0.470703125,811,6.629986262917213,1075.3837718451719,0,1
42539,80,2.4037393793205832,4613,17574,30,benign,False,True,4.5048828125,17.162109375,22187,11.982077786443101,8861.545328260436,0,1
9173,123,4.354430159717555,5721,7247,20,benign,True,False,5.5869140625,7.0771484375,12968,4.489912128573625,2911.2590241671383,0,1
38402,445,0.9475930724486624,771,117,4,brute_force,True,False,0.7529296875,0.1142578125,888,3.8182764903650326,847.6573808610373,0,1
51457,22,1.7012951483788938,704,362,5,brute_force,True,False,0.6875,0.353515625,1066,2.7757805290819966,591.7964088002817,0,1
43363,3389,0.2949696334583241,795,621,2,brute_force,True,False,0.7763671875,0.6064453125,1416,5.063680421424178,3585.0857383683183,0,0
65128,445,0.9948380892934592,211,307,10,brute_force,True,False,0.2060546875,0.2998046875,518,9.133770644071564,473.12931936290704,0,1
33268,123,1.8321718015201385,8544,5603,24,benign,True,False,8.34375,5.4716796875,14147,12.4212556984415,7321.8126819104955,0,1
35497,445,0.913928303402515,335,468,2,brute_force,True,False,0.3271484375,0.45703125,803,1.9725260585866382,791.9692125225353,0,1
29871,123,1.5271885136915069,6814,9434,24,benign,True,False,6.654296875,9.212890625,16248,14.7493666517794,9985.321223254654,0,1
50906,445,2.080327573397338,975,570,10,brute_force,True,False,0.9521484375,0.556640625,1545,4.5864667869233156,708.6091185796523,0,1
13707,8080,0.2868036851034923,217,192,8,c2_beacon,True,False,0.2119140625,0.1875,409,20.682326224114277,1057.3839282078425,0,0
64530,445,1.049313633219623,326,435,10,brute_force,True,False,0.318359375,0.4248046875,761,8.700845192261887,662.1343191311297,0,1
53368,3389,0.9309319311653688,336,739,4,brute_force,True,False,0.328125,0.7216796875,1075,3.8799845839272695,1042.7458569304536,0,0
32981,80,3.4746455472677216,6746,13082,29,benign,False,True,6.587890625,12.775390625,19828,8.112692466016982,5546.8436626270595,0,1
5909,445,1.2069446401818966,684,777,4,brute_force,True,False,0.66796875,0.7587890625,1461,3.060573399224692,1117.8744340668188,0,1
38789,8080,0.4735035414714263,303,763,4,c2_beacon,True,False,0.2958984375,0.7451171875,1066,6.974673582201919,1858.7505096568113,0,0
6343,22,0.6285201750614033,832,418,8,brute_force,True,False,0.8125,0.408203125,1250,10.981164659339353,1715.8069780217738,0,1
57199,8443,0.470274602202658,281,534,4,c2_beacon,True,False,0.2744140625,0.521484375,815,7.014164727922642,1429.1360633142385,0,0
23872,443,2.775293652609045,2128,9634,16,benign,True,False,2.078125,9.408203125,11762,5.564649017842605,4090.712609241545,0,1
6041,123,2.590831605082871,2351,14117,21,benign,False,True,2.2958984375,13.7861328125,16468,7.804278781448775,6120.041093947544,0,1
44715,8443,0.3130838244422259,275,709,4,c2_beacon,True,False,0.2685546875,0.6923828125,984,9.683264662810446,2382.0831070513696,0,0
52126,445,1.041344650902415,833,784,5,brute_force,True,False,0.8134765625,0.765625,1617,4.380797681091949,1416.7499700651365,0,1
16120,8443,0.5941762225198738,177,527,3,c2_beacon,True,False,0.1728515625,0.5146484375,704,4.32166919965933,1014.1517055200561,0,0
53717,8080,0.7625818559772828,223,383,5,c2_beacon,True,False,0.2177734375,0.3740234375,606,5.796551324784279,702.5420205638545,0,0
31867,80,3.579011628186421,5966,13573,27,benign,False,True,5.826171875,13.2548828125,19539,7.338927605757453,5310.937277366476,0,1
4030,8080,0.2791355892447456,275,156,5,c2_beacon,True,False,0.2685546875,0.15234375,431,13.187894098679092,1136.7964713061376,0,0
44494,15367,0.1037207012587972,184,334,5,port_scan,True,False,0.1796875,0.326171875,518,24.543406581190954,2542.696921811383,0,0
25326,123,3.5058766375994264,3787,18451,30,benign,True,False,3.6982421875,18.0185546875,22238,8.319752175429988,6167.154962573736,0,1
49273,33502,0.1357998322755602,232,69,4,port_scan,True,False,0.2265625,0.0673828125,301,16.963540480069227,1276.5064211252095,0,0
14921,20348,0.1587558744149878,254,133,3,port_scan,True,False,0.248046875,0.1298828125,387,11.593939680722595,1495.618218813215,0,0
32804,593,0.1701389330111533,43,296,2,port_scan,True,False,0.0419921875,0.2890625,339,7.4035977624795954,1254.9098207402915,0,1
55636,22,0.7504701708306867,227,432,7,brute_force,True,False,0.2216796875,0.421875,659,8.230741347651069,774.865506871722,0,1
63946,445,1.0418588866716962,476,185,6,brute_force,True,False,0.46484375,0.1806640625,661,5.254589748378515,578.8806372796997,0,1
59013,22,1.030244474733736,299,192,8,brute_force,True,False,0.2919921875,0.1875,491,7.078114672389481,434.4192880179044,0,1
4880,445,1.363869169697402,576,239,3,brute_force,True,False,0.5625,0.2333984375,815,2.04936346915492,556.7437424537533,0,1
2709,445,0.7873167071991737,252,372,7,brute_force,True,False,0.24609375,0.36328125,624,7.8889532262900675,703.2438304578574,0,1
60737,53,1.6820890170661815,6420,3833,16,benign,False,True,6.26953125,3.7431640625,10253,8.978227151829087,5753.3601867314765,0,1
32767,25082,0.1359766910844109,284,144,3,port_scan,True,False,0.27734375,0.140625,428,12.71312003831291,1813.7384587993085,0,0
6756,8443,0.5513494908003844,272,440,7,c2_beacon,True,False,0.265625,0.4296875,712,10.74691866481439,1093.1151556211207,0,0
37037,22,1.1460193589085046,545,789,5,brute_force,True,False,0.5322265625,0.7705078125,1334,4.0127787455725645,1070.6093693187602,0,1
52913,443,2.727201000762976,8544,10297,29,benign,True,False,8.34375,10.0556640625,18841,10.257494954258215,6664.188359764794,0,1
28611,123,3.815961471394101,6403,3950,16,benign,True,False,6.2529296875,3.857421875,10353,4.085842038252721,2643.795163876902,0,1
9884,55176,0.2727465555433026,256,249,5,port_scan,True,False,0.25,0.2431640625,505,13.413940184402701,1354.8079586246727,0,0
47006,22,0.993685338016442,638,477,5,brute_force,True,False,0.623046875,0.4658203125,1115,4.571698848105827,1019.4888431275995,0,1
20286,22,1.2641846294103476,649,134,5,brute_force,True,False,0.6337890625,0.130859375,783,3.66519303341014,573.9692290320279,0,1
58252,53,2.318707337521269,3157,7686,15,benign,True,False,3.0830078125,7.505859375,10843,6.201659773923804,4482.973128577054,0,1
44789,3389,1.463019137493308,662,143,5,brute_force,True,False,0.646484375,0.1396484375,805,3.1989371595403178,515.0288826859911,0,0
31479,3389,0.8863108760504593,724,618,2,brute_force,True,False,0.70703125,0.603515625,1342,2.02775823380222,1360.6257748812898,0,0
8138,445,0.9414688759613242,312,188,9,brute_force,True,False,0.3046875,0.18359375,500,8.641640866792665,480.0911592662592,0,1
3458,123,3.09617554724874,4056,8112,18,benign,True,False,3.9609375,7.921875,12168,5.631730715008553,3807.049963345782,0,1
24975,443,4.328203300829032,3629,10487,20,benign,False,True,3.5439453125,10.2412109375,14116,4.5165044694889405,3187.748854565294,0,1
58169,445,1.1641814862800413,510,295,7,brute_force,True,False,0.498046875,0.2880859375,805,5.537179650208357,636.775659773961,0,1
32741,8443,0.6077965838156103,336,716,4,c2_beacon,True,False,0.328125,0.69921875,1052,5.651341206588882,1486.302737332876,0,0
1931,443,2.8961832084104087,3442,12911,22,benign,True,False,3.361328125,12.6083984375,16353,7.3426751535904415,5457.943944848386,0,1
53100,24018,0.2337669108626223,91,50,3,port_scan,True,False,0.0888671875,0.048828125,141,8.988308614075866,422.4505048615657,0,0
17323,47395,0.1591567923418486,186,195,3,port_scan,True,False,0.181640625,0.1904296875,381,11.576003750049349,1470.1524762562672,0,0
42129,22,0.4922224970936616,738,423,3,brute_force,True,False,0.720703125,0.4130859375,1161,5.065663690120745,1960.4118480767283,0,1
63681,8080,0.3990669165797562,379,350,8,c2_beacon,True,False,0.3701171875,0.341796875,729,16.029914494886206,1460.7259583465056,0,0
30752,8443,0.6454270967650617,177,735,7,c2_beacon,True,False,0.1728515625,0.7177734375,912,9.390589677217234,1223.4596836603023,0,0
42415,8443,0.3740762422119313,160,353,2,c2_beacon,True,False,0.15625,0.3447265625,513,4.218730705990364,1082.1044260865285,0,0
32229,443,0.3783082672006144,164,145,8,c2_beacon,True,False,0.16015625,0.1416015625,309,16.725615149454654,646.026885147686,0,1
22316,8443,0.5197274086026203,234,330,2,c2_beacon,True,False,0.228515625,0.322265625,564,3.2272253449458677,910.0775472747347,0,0
47063,9699,0.2701395664271613,109,100,4,port_scan,True,False,0.1064453125,0.09765625,209,10.806734439689112,564.6518744737562,0,0
61743,3389,1.2836636862930848,220,599,2,brute_force,True,False,0.21484375,0.5849609375,819,1.4454379484064628,591.9068398724464,0,0
53298,22,1.6823347163899136,961,629,7,brute_force,True,False,0.9384765625,0.6142578125,1590,3.92743289777712,892.0883296379458,0,1
35908,53,1.9069243293529927,2230,9933,16,benign,True,False,2.177734375,9.7001953125,12163,7.972398244411238,6060.517490423368,0,1
3889,80,2.604003073758969,5223,14640,28,benign,True,False,5.1005859375,14.296875,19863,10.355017814782219,7345.775673393543,0,1
60733,8080,0.5957835058860916,264,700,5,c2_beacon,True,False,0.2578125,0.68359375,964,7.186143330075666,1385.4884340385884,0,0
7092,14131,0.0129670281917849,182,331,4,port_scan,True,False,0.177734375,0.3232421875,513,35.4085618080452,4541.148051881796,0,0
28146,22,0.7186065375722164,247,295,4,brute_force,True,False,0.2412109375,0.2880859375,542,4.886352376152536,662.1007469686687,0,1
23130,443,0.4250436709814916,201,643,2,c2_beacon,True,False,0.1962890625,0.6279296875,844,3.809206948940638,1607.4853324529493,0,1
65387,123,2.0822173856108765,3104,13475,22,benign,False,True,3.03125,13.1591796875,16579,10.081488739418806,7597.318264128381,0,1
4329,443,2.0665357203233223,7631,9348,26,benign,True,False,7.4521484375,9.12890625,16979,12.000725285120106,7836.93517754055,0,1
12977,443,2.8638697492372858,8518,8147,27,benign,True,False,8.318359375,7.9560546875,16665,9.109712060372459,5622.716721707668,0,1
62580,445,0.9053153903049396,533,230,8,brute_force,True,False,0.5205078125,0.224609375,763,7.957701709483808,758.9658005420182,0,1
30904,8080,0.3844039239483807,92,275,4,c2_beacon,True,False,0.08984375,0.2685546875,367,8.257571423856282,757.6321781388139,0,0
57705,48082,0.1914361202512563,233,370,5,port_scan,True,False,0.2275390625,0.361328125,603,17.15641834543138,2069.0640524590244,0,0
11849,443,3.1997752064443645,1719,12755,18,benign,False,True,1.6787109375,12.4560546875,14474,5.454917039453635,4386.359401613995,0,1
10760,53,3.3333400317829613,5543,15660,30,benign,False,True,5.4130859375,15.29296875,21203,8.737847030088878,6175.619019299149,0,1
49504,59004,0.1130615547218832,67,153,2,port_scan,True,False,0.0654296875,0.1494140625,220,9.386958630855158,1032.5654493940674,0,0
57615,445,1.0527789330236783,834,158,10,brute_force,True,False,0.814453125,0.154296875,992,8.674690101917916,860.5292581102574,0,1
64833,3389,0.7349640043214005,590,477,6,brute_force,True,False,0.576171875,0.4658203125,1067,7.185938518243519,1277.8993998276392,0,0
22660,445,0.7802066732747277,293,718,5,brute_force,True,False,0.2861328125,0.701171875,1011,5.6804840860816945,1148.5938822057185,0,1
56248,22,1.360063873716966,491,178,3,brute_force,True,False,0.4794921875,0.173828125,669,2.05470462902608,458.19913227281586,0,1
42447,443,0.0871291382671928,279,551,3,c2_beacon,True,False,0.2724609375,0.5380859375,830,16.03170958718595,4435.439652454779,0,1
62745,123,4.451670427304062,4359,10997,21,benign,True,False,4.2568359375,10.7392578125,15356,4.613690805473854,3373.7064766122144,0,1
48128,35250,0.0876177053371227,224,262,2,port_scan,True,False,0.21875,0.255859375,486,10.65997474175628,2590.373862246776,0,0
29514,22,1.1876988133037838,564,177,6,brute_force,True,False,0.55078125,0.1728515625,741,4.659474667532001,575.4451214402021,0,1
38254,53,3.2498681078574783,4006,7908,17,benign,False,True,3.912109375,7.72265625,11914,5.074826665600553,3556.557934939117,0,1
28413,3389,1.4245033523322983,663,603,6,brute_force,True,False,0.6474609375,0.5888671875,1266,3.9357079738924514,830.4343824913072,0,0
33359,443,0.7345753180369547,185,391,4,c2_beacon,True,False,0.1806640625,0.3818359375,576,4.792856814180169,690.1713812419443,0,1
50860,445,0.2391434852207621,905,464,5,brute_force,True,False,0.8837890625,0.453125,1369,14.74302240169909,4036.6395335852108,0,1
15412,53,1.7398041270083342,6507,6600,21,benign,True,False,6.3544921875,6.4453125,13107,11.414258557049573,7124.127947964226,0,1
49356,3389,0.831076432471927,921,199,8,brute_force,True,False,0.8994140625,0.1943359375,1120,8.592205452736781,1202.9087633831493,0,0
8774,3389,1.234706957541282,671,128,3,brute_force,True,False,0.6552734375,0.125,799,2.2476843947276803,598.6332771291388,0,0
38585,80,3.643180321603303,6355,11508,26,benign,True,False,6.2060546875,11.23828125,17863,6.945965132896273,4772.14519880485,0,1
33712,22,1.2643333357321227,960,726,7,brute_force,True,False,0.9375,0.708984375,1686,5.130710960927807,1235.7683828748975,0,1
1357,3389,0.7820511102413767,914,314,3,brute_force,True,False,0.892578125,0.306640625,1228,3.4011634531915482,1392.2095735064072,0,0
63553,21096,0.2861962145795446,90,278,2,port_scan,True,False,0.087890625,0.271484375,368,5.1787146649726195,952.883498354962,0,0
43365,443,0.4408069980974242,208,632,5,c2_beacon,True,False,0.203125,0.6171875,840,9.245442491665521,1553.2343385998076,0,1
58762,443,2.4026013056286333,7505,3940,19,benign,False,True,7.3291015625,3.84765625,11445,7.592100250753826,4573.241440519871,0,1
59709,80,3.1603422009095854,3054,6485,14,benign,True,False,2.982421875,6.3330078125,9539,4.294027785210465,2925.7665030801877,0,1
11757,445,0.5412299389819888,247,701,5,brute_force,True,False,0.2412109375,0.6845703125,948,7.797514894482247,1478.4088239938342,0,1
11204,8080,0.3432439364469301,262,259,8,c2_beacon,True,False,0.255859375,0.2529296875,521,18.048752260726857,1175.4249909798366,0,0
41441,8080,0.2874908024676202,88,211,5,c2_beacon,True,False,0.0859375,0.2060546875,299,12.903532079107382,771.6312183306214,0,0
64975,22,0.6090088682181269,309,658,3,brute_force,True,False,0.3017578125,0.642578125,967,4.231258781768931,1363.8757473235187,0,1
43614,443,0.4650620734635736,180,216,6,c2_beacon,True,False,0.17578125,0.2109375,396,10.618302451662926,700.8079618097531,0,1
42107,11669,0.0705517348758387,131,342,5,port_scan,True,False,0.1279296875,0.333984375,473,29.31661764472809,2773.3520291912773,0,0
5836,443,0.3132471691990853,199,108,5,c2_beacon,True,False,0.1943359375,0.10546875,307,12.09929643242446,742.8968009508618,0,1
7755,22,1.132592392889551,961,761,9,brute_force,True,False,0.9384765625,0.7431640625,1722,7.301683875316975,1397.0555148106478,0,1
27043,19177,0.2034924264549998,204,215,2,port_scan,True,False,0.19921875,0.2099609375,419,6.589950277709975,1380.5945831802396,0,0
25069,8080,0.3079541694042704,145,239,2,c2_beacon,True,False,0.1416015625,0.2333984375,384,4.902511482896648,941.2822047161563,0,0
57311,443,4.393354142143826,4428,7826,17,benign,True,False,4.32421875,7.642578125,12254,3.7833652683981693,2727.138705820657,0,1
4327,443,0.4523927124669386,175,272,5,c2_beacon,True,False,0.1708984375,0.265625,447,9.05153143253905,809.2069100689911,0,1
35680,8443,0.1737967902434845,259,727,3,c2_beacon,True,False,0.2529296875,0.7099609375,986,10.957031298037252,3601.2109532882437,0,0
48061,53,2.579867541267093,9779,9828,31,benign,False,True,9.5498046875,9.59765625,19607,11.567735913299133,7316.406388776003,0,1
48803,22,0.5730275634986225,311,552,6,brute_force,True,False,0.3037109375,0.5390625,863,8.914939484513818,1282.2654625225707,0,1
5635,22,1.2019374570219696,221,711,2,brute_force,True,False,0.2158203125,0.6943359375,932,1.5361721019800498,715.8561995227033,0,1
34016,3389,1.1738082974219592,375,309,2,brute_force,True,False,0.3662109375,0.3017578125,684,1.5700949695866864,536.9724795986467,0,0
53826,8080,0.6017572170000354,118,278,6,c2_beacon,True,False,0.115234375,0.271484375,396,8.549965507514969,564.297723495988,0,0
43243,3389,0.4817085093534655,262,603,2,brute_force,True,False,0.255859375,0.5888671875,865,3.438148089363316,1486.999048649634,0,0
43431,16928,0.1078273456400809,223,255,2,port_scan,True,False,0.2177734375,0.2490234375,478,9.623372679087359,2299.986070301879,0,0
26034,3389,0.7441164680997744,941,157,3,brute_force,True,False,0.9189453125,0.1533203125,1098,3.554011932445086,1300.7683672749015,0,0
8477,8080,0.3934466723996541,303,729,8,c2_beacon,True,False,0.2958984375,0.7119140625,1032,16.212491536513213,2091.411408210204,0,0
59963,3389,0.7091689216976185,948,383,10,brute_force,True,False,0.92578125,0.3740234375,1331,12.35835896789044,1644.8975786262176,0,0
25098,123,2.922081569148216,4800,7940,18,benign,True,False,4.6875,7.75390625,12740,5.9561595503437585,4215.637370632194,0,1
59072,3389,0.4029308400000388,524,536,2,brute_force,True,False,0.51171875,0.5234375,1060,3.9766899162513987,2107.645655613241,0,0
1047,445,1.0161166668020576,999,353,5,brute_force,True,False,0.9755859375,0.3447265625,1352,4.479818417483363,1211.3429000875014,0,1
28938,53,3.801780634829536,1856,26172,35,benign,False,True,1.8125,25.55859375,28028,8.970263393992447,7183.386925909152,0,1
23047,445,1.0709568822255175,964,499,5,brute_force,True,False,0.94140625,0.4873046875,1463,4.270012052448091,1249.4055265463114,0,1
61598,123,3.2533734195538364,952,12805,17,benign,False,True,0.9296875,12.5048828125,13757,5.069521903189009,4102.436048363012,0,1
7095,123,2.2103347336872066,7727,7700,24,benign,True,False,7.5458984375,7.51953125,15427,10.388105087134672,6677.387382467775,0,1
30243,8443,0.5151082654473415,140,718,5,c2_beacon,True,False,0.13671875,0.701171875,858,8.12865032201074,1394.876395257043,0,0
13675,8443,0.3276005592986162,317,388,6,c2_beacon,True,False,0.3095703125,0.37890625,705,14.031787072125603,1648.7349809747584,0,0
13719,8443,0.2645273698277101,372,262,6,c2_beacon,True,False,0.36328125,0.255859375,634,16.45966941477079,1739.2384014941135,0,0
12030,59072,0.2963759281937583,91,398,5,port_scan,True,False,0.0888671875,0.388671875,489,12.614287711124266,1233.6773381479532,0,0
18803,53,3.5893166967625,4163,17930,30,benign,True,False,4.0654296875,17.509765625,22093,8.131587083951349,5988.371781524572,0,1
16590,8080,0.35798322994665,81,664,6,c2_beacon,True,False,0.0791015625,0.6484375,745,13.100916382241625,1626.6971174616685,0,0
34501,123,1.287869135617309,4407,9782,20,benign,False,True,4.3037109375,9.552734375,14189,14.410580570411069,10223.586385678133,0,1
10722,57226,0.1913965178949738,272,256,2,port_scan,True,False,0.265625,0.25,528,6.863499998036516,1811.96399948164,0,0
45625,80,3.1631066982091998,3249,6978,14,benign,True,False,3.1728515625,6.814453125,10227,4.290389893681144,3134.129817334076,0,1
40790,3389,0.9468364852933704,611,400,7,brute_force,True,False,0.5966796875,0.390625,1011,6.686813173155965,965.7668740086687,0,0
15378,123,3.510148515843269,1989,7748,12,benign,True,False,1.9423828125,7.56640625,9737,3.323962974746762,2697.118957092435,0,1
22209,443,0.2453743686090483,361,639,6,c2_beacon,True,False,0.3525390625,0.6240234375,1000,17.37245304034646,2895.4088400577434,0,1
32089,8080,0.7157928598806631,175,445,7,c2_beacon,True,False,0.1708984375,0.4345703125,620,8.580609544712102,759.9968453887861,0,0
2171,53,0.7984816317152421,2768,13275,21,benign,True,False,2.703125,12.9638671875,16043,23.37276496116014,17855.679441518674,0,1
39702,443,3.0021774693794083,630,7882,10,benign,False,True,0.615234375,7.697265625,8512,3.2235422050178526,2743.879124911196,0,1
63786,80,2.839242489386114,2675,500,5,benign,True,False,2.6123046875,0.48828125,3175,1.7011185766589447,1080.2102961784299,0,1
45022,3389,0.7328043980946928,756,107,3,brute_force,True,False,0.73828125,0.1044921875,863,3.6022864514926463,1036.2577358793847,0,0
47461,10428,0.354108826849192,210,19,3,port_scan,True,False,0.205078125,0.0185546875,229,6.606345929929017,504.2844059845816,0,0
3671,22,1.0805034124090789,301,704,7,brute_force,True,False,0.2939453125,0.6875,1005,5.929673668384361,851.3317195323261,0,1
30959,8443,0.4266327849084497,140,365,4,c2_beacon,True,False,0.13671875,0.3564453125,505,7.595425341199302,958.9224493264119,0,0
54334,80,0.4300837760067511,5408,9402,21,benign,False,True,5.28125,9.181640625,14810,39.6163794300555,27938.979969482,0,1
21397,3389,1.3177453996483388,218,52,6,brute_force,True,False,0.212890625,0.05078125,270,4.232071570458458,190.4432206706306,0,0
53007,443,0.4540546224740655,221,552,4,c2_beacon,True,False,0.2158203125,0.5390625,773,7.219504788424059,1395.1693003629496,0,1
30560,443,2.055516547971142,4330,2151,10,benign,True,False,4.228515625,2.1005859375,6481,4.6392592111679205,3006.703894757929,0,1
56909,3389,0.6064240708370336,960,748,3,brute_force,True,False,0.9375,0.73046875,1708,4.2467409079723675,2417.8111569389343,0,0
46635,80,3.433575207119133,3598,7211,16,benign,False,True,3.513671875,7.0419921875,10809,4.527991923806977,3058.941544026851,0,1
5301,80,3.073166946875368,2382,19355,28,benign,False,True,2.326171875,18.9013671875,21737,8.823992077558897,6850.254135353491,0,1
14919,53,2.739782244424344,8573,7653,26,benign,True,False,8.3720703125,7.4736328125,16226,9.155631580924437,5713.8183858492275,0,1
23214,80,2.419894771390442,4060,6116,15,benign,True,False,3.96484375,5.97265625,10176,5.9526295186220075,4038.2638654331695,0,1
20170,53,3.3790246538891417,7131,3266,18,benign,True,False,6.9638671875,3.189453125,10397,5.173863881613517,2988.48126539643,0,1
